,height,search_num,final_win_num,G,PER,WS,TRB,AST,PTS,G_sum,PER_sum,WS_sum,TRB_sum,AST_sum,PTS_sum,Pos_C,Pos_PF,Pos_PF-C,Pos_PG,Pos_PG-SG,Pos_SF,Pos_SF-PF,Pos_SG,Pos_SG-SF,HoF
1781,-0.199116017,-0.303008881,-0.29995078199999997,-0.51797349,-0.83139,-0.761313473,-0.6809364729999999,-0.6963094740000001,-0.7846465909999999,-0.848151267,-0.9026013209999999,-0.567469297,-0.612557088,-0.563392526,-0.64573521,0,0,0,0,0,1,0,0,0,0
1782,1.4085360930000002,-0.142878557,1.198207644,0.6334626839999999,-0.008741851,0.08804642900000001,0.45682253100000003,-0.210766819,-0.176055732,0.063003372,-0.23054696800000002,-0.30343010600000003,-0.128756753,-0.416670304,-0.421583026,1,0,0,0,0,0,0,0,0,0
1783,-1.2708840909999999,-0.322860292,-0.29995078199999997,0.284542631,-0.22334571600000008,-0.24073804899999998,-0.264400973,0.640360896,0.557982824,-0.643831742,-0.6234583260000001,-0.49103689899999997,-0.540208965,-0.34366705200000003,-0.42216625,0,0,0,1,0,0,0,0,0,0
1784,-0.199116017,1.577137444,-0.29995078199999997,-0.587757501,-0.05643159900000001,-0.679117353,-0.596086649,-0.690597208,-0.7626084809999999,-0.831584819,-0.723152253,-0.557046697,-0.594359094,-0.561245372,-0.6402917920000001,0,0,0,0,0,1,0,0,0,0
1785,1.730066515,-0.335522987,-0.29995078199999997,0.9125987259999999,0.563535123,1.7045701130000002,2.0342578959999997,-0.35357348200000005,0.24605881899999998,2.230446983,1.5322762319999998,1.6386476280000002,2.352384414,-0.104617186,0.54520692,1,0,0,0,0,0,0,0,0,0
1786,0.336768019,-0.361364776,1.198207644,-0.657541511,-0.211423279,-0.487326408,-0.553661737,-0.673460408,-0.715141785,-0.676964638,-0.56598771,-0.501459499,-0.542428232,-0.538342391,-0.611130623,0,0,0,0,0,1,0,0,0,0
1787,-0.41346963200000003,-0.321805068,1.198207644,0.87770672,0.14624983,0.444229614,-0.117842186,0.331898503,0.393544626,1.126017117,0.6760813309999999,0.617232863,0.031030513,0.519489048,0.542679619,0,0,0,0,0,0,0,1,0,0
1788,-0.41346963200000003,-0.359357871,-0.29995078199999997,0.9125987259999999,-0.449872018,0.279837375,0.040287032,0.354747569,0.210458796,0.9907244590000001,-0.058135118,-0.08802971300000001,0.20368953199999998,0.26254622899999996,0.081544338,0,0,0,0,0,0,0,1,0,0
1789,-1.592414513,-0.35918639700000005,-0.29995078199999997,0.179866615,0.158172267,-0.487326408,-0.441814241,0.73175716,0.325735059,-0.657637115,-0.631668414,-0.529253098,-0.574829539,-0.350108515,-0.47310109100000003,0,0,0,1,0,0,0,0,0,0
1790,0.122414405,-0.146835649,-0.29995078199999997,0.040298594,0.110482519,-0.596921234,0.101995995,-0.393559348,-0.20317955899999998,-0.519583382,-0.174249221,-0.5188304979999999,-0.36577453200000004,-0.454603366,-0.464158333,0,1,0,0,0,0,0,0,0,0
1791,1.4085360930000002,-0.072969931,-0.29995078199999997,-1.9136537009999999,-2.202470249,-0.8161108859999999,-0.939342755,-0.804842539,-0.993161007,-0.958594253,-1.03748134,-0.574417697,-0.642295274,-0.576991172,-0.669647368,1,0,0,0,0,0,0,0,0,0
1792,0.658298441,-0.360670307,-0.29995078199999997,-1.878761696,1.994227556,-0.8161108859999999,-0.947056375,-0.804842539,-0.9897705290000001,-0.9558331790000001,-0.624631196,-0.574417697,-0.643182981,-0.576991172,-0.6692585529999999,0,0,0,0,0,1,0,0,0,0
1793,-1.592414513,-0.110562305,-0.29995078199999997,-1.739193675,-2.226315123,-0.8709082990000001,-0.935485945,-0.781993473,-0.9745133770000001,-0.94478888,-1.0398270790000002,-0.581366096,-0.641851421,-0.574128299,-0.667508883,0,0,0,1,0,0,0,0,0,0
1794,-1.592414513,-0.333478489,-0.29995078199999997,0.87770672,0.587379997,0.581223146,-0.245116922,1.7771019369999999,0.91059257,0.466120273,0.635030891,-0.20615250899999998,-0.254367299,0.674084171,0.231821561,0,0,0,1,0,0,0,0,0,0
1795,0.122414405,-0.125731158,-0.29995078199999997,0.9125987259999999,0.551612686,1.266190809,4.01665833,0.37188436799999997,2.163374309,1.5733112130000002,1.607339894,1.6907606259999999,3.305337918,0.570305038,2.228195171,0,1,0,0,0,0,0,0,0,0
1796,-0.199116017,-0.35121945200000004,-0.29995078199999997,0.9823827359999999,0.289319073,1.047001157,1.378600165,1.17731395,1.502231036,2.801989438,2.3263090369999997,1.812357622,2.164634376,1.090632139,1.660913235,0,0,0,0,0,1,0,0,0,0
1797,0.658298441,-0.32279434100000004,-0.29995078199999997,0.9125987259999999,0.503922938,1.896361058,1.999546605,-0.27931401699999997,0.639354304,1.509806495,1.6988237330000002,1.4996796330000002,2.699477865,-0.059526942,0.91846988,0,1,0,0,0,0,0,0,0,0
1798,-0.199116017,-0.3611187770000001,-0.29995078199999997,0.598570678,0.337008821,0.033249016,0.27555245300000003,-0.113658287,0.656306696,-0.08609466,-0.17659496,-0.30343010600000003,-0.149174015,-0.257780873,-0.09750523800000001,0,0,0,0,0,1,0,0,0,0
1799,-1.806768128,-0.304921475,2.6963660689999998,0.7032466940000001,0.241629325,0.197641255,-0.229689681,1.034507287,0.36133508200000003,1.02109628,1.3739388190000001,0.311503273,-0.11455344099999999,0.98542157,0.4909671470000001,0,0,0,1,0,0,0,0,0,0
1800,-2.342652164,-0.323651711,-0.29995078199999997,-1.9136537009999999,7.383169056,-0.788712179,-0.950913185,-0.7934180059999999,-0.9863800509999999,-0.958594253,-0.09449407900000001,-0.570943497,-0.643626835,-0.575559735,-0.6688697370000001,0,0,0,1,0,0,0,0,0,0
1801,-2.342652164,-0.36039331,-0.29995078199999997,0.842814715,0.432388316,0.08804642900000001,-0.17569433899999998,1.9998803319999998,0.46474467,-0.33735245399999997,-0.285671845,-0.341646305,-0.469192402,0.074312353,-0.333710705,0,0,0,1,0,0,0,0,0,0
1802,0.872652056,-0.360960493,-0.29995078199999997,-1.250705601,-0.032586725,-0.788712179,-0.896917843,-0.799130272,-0.928741919,-0.906133835,-0.82401905,-0.570943497,-0.637412885,-0.5762754529999999,-0.662259872,1,0,0,0,0,0,0,0,0,0
1803,1.730066515,-0.36092751799999995,-0.29995078199999997,0.598570678,-0.40218227,-0.679117353,-0.434100621,-0.60491321,-0.718532263,-0.182732273,-0.48740543799999997,-0.574417697,-0.412379152,-0.486094965,-0.55241947,1,0,0,0,0,0,0,0,0,0
1804,-0.735000054,-0.356231769,-0.29995078199999997,-0.866893543,-1.045993865,-0.843509592,-0.8660633609999999,-0.644899076,-0.8490656790000001,-0.8757620140000001,-0.9237129759999999,-0.577891896,-0.633862057,-0.556951063,-0.653122706,0,0,0,0,0,0,0,1,0,0
1805,-0.41346963200000003,-0.357709083,-0.29995078199999997,0.9125987259999999,0.396621005,1.4853804609999999,0.537815545,2.67964005,1.000440245,1.504284346,1.086585735,1.235640442,0.6932599629999999,2.495586886,1.29873152,0,0,0,1,0,0,0,0,0,0
1806,-0.735000054,-0.31468230199999997,1.198207644,0.9125987259999999,-0.008741851,0.800412798,-0.013708311,1.365818746,1.375088099,1.852179754,1.566289454,0.509532666,0.48864349100000004,1.7913202169999998,1.686186248,0,0,0,0,0,0,0,1,0,0
1807,0.658298441,-0.038015618,-0.29995078199999997,0.842814715,0.015103023,0.00585031,0.668947091,-0.273601751,0.378287473,-0.171687974,-0.234065577,-0.268688107,-0.029333565,-0.393051605,-0.175462763,1,0,0,0,0,0,0,0,0,0
1808,0.658298441,-0.360043767,-0.29995078199999997,0.45900265700000004,-0.318725211,-0.459927701,0.23312754100000002,-0.302163083,-0.309979626,-0.566521651,-0.52141866,-0.504933699,-0.425250904,-0.47535919299999996,-0.544643158,0,0,0,0,0,1,0,0,0,0
1809,1.1941824779999999,-0.340469352,-0.29995078199999997,0.9125987259999999,0.7423716770000001,2.033354591,2.311948229,0.885988357,1.937907501,1.446301778,1.290665068,1.145311245,2.10205103,0.557422111,1.741981284,1,0,0,0,0,0,0,0,0,0
1810,-0.41346963200000003,0.317463149,-0.29995078199999997,-0.866893543,-0.783700252,-0.788712179,-0.812068019,-0.570639611,-0.832113287,-0.8757620140000001,-0.897909842,-0.570943497,-0.6276481079999999,-0.547646727,-0.6511786279999999,0,0,0,0,0,0,0,1,0,0
1811,-0.199116017,-0.35732656399999996,-0.29995078199999997,0.842814715,0.20586201399999998,0.827811505,-0.052276413,0.30333717,0.23927786199999998,0.648351201,0.565831577,0.339296872,-0.006697036,0.302626446,0.100401894,0,0,0,0,0,0,0,1,0,0
1812,0.122414405,-0.35359370700000003,-0.29995078199999997,0.110082604,-0.55717395,-0.542123821,-0.326109936,-0.062247889,-0.304893908,-0.798451923,-0.875625317,-0.5396756979999999,-0.571722565,-0.483947811,-0.590717805,0,0,0,0,0,0,0,1,0,0
1813,-1.0565304759999998,-0.35359370700000003,-0.29995078199999997,-0.901785548,-1.0698387390000001,-0.980503125,-0.889204222,-0.673460408,-0.796513265,-0.878523088,-0.9260587159999999,-0.595262896,-0.636525178,-0.560529654,-0.647096065,0,0,0,1,0,0,0,0,0,0
1814,-1.2708840909999999,-0.33611655100000004,2.6963660689999998,0.9125987259999999,0.40854344200000003,1.293589515,0.4606793420000001,1.143040351,1.203868944,1.959861666,1.5756724119999999,1.27733084,0.806886463,1.844283361,1.734982604,0,0,0,0,0,0,0,1,0,0
1815,-0.199116017,-0.34594332899999997,-0.29995078199999997,0.9125987259999999,0.170094703,1.457981754,0.098139184,1.023082754,1.025868832,1.34690309,1.046708165,0.891694653,0.196144022,1.291033224,0.747974247,0,0,0,0,0,0,0,1,0,0
1816,0.872652056,-0.360076743,-0.29995078199999997,0.9125987259999999,0.110482519,0.11544513599999999,0.973635096,-0.364998015,0.232496906,0.9520694140000001,0.5670044470000001,0.040515682000000004,0.741639996,-0.21770065600000002,0.220351501,1,0,0,0,0,0,0,0,0,0
1817,1.730066515,-0.340205546,-0.29995078199999997,0.9125987259999999,0.754294114,1.786766232,2.33123228,1.6628566059999998,1.1716594,2.16970334,2.241862416,2.7712367889999996,3.495751077,1.95736683,1.935028221,1,0,0,0,0,0,0,0,0,0
1818,1.4085360930000002,-0.3612480420000001,-0.29995078199999997,0.80792271,-0.032586725,-0.021548397,1.1857596559999999,-0.667748142,-0.245560538,-0.215865169,-0.167212002,-0.39375930299999995,-0.119879683,-0.509713665,-0.452299458,1,0,0,0,0,0,0,0,0,0
1819,0.336768019,-0.357293588,-0.29995078199999997,-1.808977685,-2.357461929,-0.843509592,-0.939342755,-0.804842539,-0.982989572,-0.9503110290000001,-1.052728646,-0.577891896,-0.642295274,-0.576991172,-0.668480922,0,0,0,0,0,1,0,0,0,0
1820,-1.0565304759999998,-0.3611253720000001,-0.29995078199999997,0.668354689,-0.151811094,-0.459927701,-0.241260112,0.6060872970000001,0.20367784,-0.41190147,-0.5753706670000001,-0.501459499,-0.4780694720000001,-0.194797675,-0.401170208,0,0,0,1,0,0,0,0,0,0
1821,-0.735000054,-0.359746985,-0.29995078199999997,0.87770672,0.20586201399999998,1.129197276,0.175275388,0.28048810399999996,0.7664972409999999,0.670439798,1.045535295,0.45394546799999996,0.091394592,0.296900701,0.678765073,0,0,0,0,0,0,0,1,0,0
1822,-0.41346963200000003,0.620840204,-0.29995078199999997,0.42411065200000003,-0.55717395,-0.761313473,-0.669366042,-0.056535622,-0.6829322409999999,-0.533388755,-0.632841284,-0.598737096,-0.560626227,-0.326489816,-0.579442153,0,0,0,1,0,0,0,0,0,0
1823,1.4085360930000002,-0.178492385,-0.29995078199999997,0.005406589,-0.461794455,-0.459927701,-0.021421931,-0.325012149,-0.715141785,-0.632787443,-0.537838836,-0.529253098,-0.4541013820000001,-0.486094965,-0.598882932,1,0,0,0,0,0,0,0,0,0
1824,-0.199116017,-0.32741094800000003,-0.29995078199999997,-1.076245575,-1.212907982,-0.9257057120000001,-0.83520888,-0.707734008,-0.899922853,-0.892328462,-0.940133152,-0.588314496,-0.630311229,-0.5648239629999999,-0.65895494,0,0,0,0,0,1,0,0,0,0
1825,-0.199116017,-0.355367803,-0.29995078199999997,0.9125987259999999,0.468155627,1.56757658,0.773080966,0.680346762,1.602250147,1.241982253,1.5674623230000002,1.656018627,0.746522385,0.746371705,1.550878425,0,0,0,0,0,1,0,0,0,0
1826,0.122414405,-0.316397042,2.6963660689999998,0.9125987259999999,-0.020664288,0.142843842,0.487677013,0.440431567,0.357944603,0.811254606,0.3711352020000001,-0.060236114,0.234315425,0.082185253,0.19566171100000002,0,0,0,0,0,1,0,0,0,0
1828,-0.735000054,-0.138261949,-0.29995078199999997,0.7381386990000001,0.253551762,0.663419266,0.46453615200000004,1.000233688,1.141145095,1.357947389,1.500608749,0.8604268540000001,0.826859872,0.846572247,1.272097652,0,0,0,0,0,1,0,0,0,0
1829,0.336768019,-0.200915906,-0.29995078199999997,0.598570678,1.755778817,0.11544513599999999,0.5725268370000001,-0.17649321899999998,1.163183204,-0.030873167000000007,0.42508721,-0.126245912,0.043014558,-0.237740764,0.203632431,0,0,0,0,0,0,1,0,0,0
1830,-0.41346963200000003,-0.07033187,-0.29995078199999997,0.6334626839999999,-0.28295790000000004,-0.542123821,-0.19497839,-0.107946021,0.007030097,-0.47540618700000004,-0.48036822,-0.5396756979999999,-0.501149855,-0.4331318220000001,-0.47912773299999994,0,0,0,0,0,0,0,1,0,0
1831,0.336768019,0.000895787,-0.29995078199999997,0.87770672,1.052355037,1.9511584709999998,0.915782943,1.6457198069999999,2.327812507,2.0868710999999998,2.610143511,2.16325181,0.791795444,2.28802862,3.305019927,0,0,0,0,0,1,0,0,0,0
1832,0.658298441,-0.35148325799999997,-0.29995078199999997,0.110082604,0.229706888,-0.158541929,-0.41481657,-0.656323609,-0.243865298,-0.41742361899999997,-0.203570964,-0.411130302,-0.469636255,-0.516870846,-0.480682995,0,1,0,0,0,0,0,0,0,0
1833,0.122414405,0.08267568900000001,-0.29995078199999997,-0.901785548,-0.67639832,-0.843509592,-0.788927158,-0.742007607,-0.877884744,-0.878523088,-0.887354015,-0.577891896,-0.624984987,-0.569118272,-0.656427639,0,0,0,0,0,1,0,0,0,0
1834,0.872652056,-0.344888105,-0.29995078199999997,0.9125987259999999,-0.306802774,0.307236081,0.452965721,0.206228639,0.34268745100000003,0.8747593229999999,0.262058318,-0.056761914000000004,0.10737331800000001,-0.070978433,-0.024991132000000003,0,1,0,0,0,0,0,0,0,0
1835,1.730066515,-0.332291362,-0.29995078199999997,-0.9715695590000001,-0.163733531,-0.8161108859999999,-0.7812135370000001,-0.770568939,-0.891446658,-0.828823744,-0.73722669,-0.577891896,-0.614776356,-0.569118272,-0.650206589,1,0,0,0,0,0,0,0,0,0
1836,0.658298441,-0.33394015,-0.29995078199999997,-1.669409664,-1.117528487,-0.843509592,-0.939342755,-0.804842539,-0.9795990940000001,-0.9392667309999999,-0.930750195,-0.577891896,-0.642295274,-0.576991172,-0.668092106,0,1,0,0,0,0,0,0,0,0
1837,1.4085360930000002,-0.35926553899999997,-0.29995078199999997,-0.029485417000000007,1.731933943,-0.40513028799999995,-0.522807255,-0.679172675,-0.471027346,-0.538910905,0.2937258,-0.501459499,-0.533107309,-0.547646727,-0.5430878960000001,1,0,0,0,0,0,0,0,0,0
1838,0.658298441,-0.310197598,-0.29995078199999997,0.42411065200000003,-0.342570085,-0.432528995,-0.052276413,-0.6963094740000001,-0.574436935,-0.7736022509999999,-0.854513662,-0.525778898,-0.540208965,-0.563392526,-0.621628644,0,1,0,0,0,0,0,0,0,0
1839,0.658298441,-0.356884689,-0.29995078199999997,0.87770672,0.468155627,1.10179857,1.397884216,-0.01083749,1.9870694359999999,1.576072287,1.58270963,1.214795242,1.897878411,0.28544921,2.10241333,0,1,0,0,0,0,0,0,0,0
1840,0.872652056,0.039147676,-0.29995078199999997,0.87770672,0.253551762,0.581223146,1.48273404,-0.14221962,0.737678175,1.7555421409999998,1.1076973909999999,0.7110362590000001,2.061660359,0.032800699999999995,0.8422620259999999,1,0,0,0,0,0,0,0,0,0
1841,0.336768019,-0.361226938,-0.29995078199999997,-1.564733648,-0.211423279,-0.8161108859999999,-0.889204222,-0.7648566729999999,-0.9456943109999999,-0.930983507,-0.841612095,-0.574417697,-0.636525178,-0.571981144,-0.66420395,0,1,0,0,0,0,0,0,0,0
1842,-0.735000054,-0.361616052,-0.29995078199999997,-1.076245575,-1.9163317619999998,-0.898307005,-0.904631463,-0.75343214,-0.942303832,-0.892328462,-1.009332466,-0.584840296,-0.638300592,-0.5705497079999999,-0.663815135,0,0,0,0,0,0,0,1,0,0
1843,0.336768019,0.031893008,-0.29995078199999997,0.87770672,-0.318725211,-0.350332875,0.182989008,-0.165068686,0.09687777300000001,-0.73770828,-0.852167923,-0.515356299,-0.5131339,-0.496830738,-0.544643158,0,1,0,0,0,0,0,0,0,0
1844,0.658298441,-0.36167343,-0.29995078199999997,-0.797109533,-0.771777815,-0.788712179,-0.6616524220000001,-0.7648566729999999,-0.830418048,-0.8702398640000001,-0.896736973,-0.570943497,-0.610337821,-0.571981144,-0.65098422,0,1,0,0,0,0,0,0,0,0
1845,0.658298441,-0.359714009,1.198207644,-0.44818948,-0.318725211,-0.596921234,-0.611513889,-0.7648566729999999,-0.74565609,-0.82054052,-0.77827713,-0.546624097,-0.5996853360000001,-0.569118272,-0.636792452,0,1,0,0,0,0,0,0,0,0
1846,-1.2708840909999999,0.04442379900000002,-0.29995078199999997,-1.8438696909999999,-1.892486888,-0.843509592,-0.939342755,-0.776281206,-0.9863800509999999,-0.9530721040000001,-1.0069867270000001,-0.577891896,-0.642295274,-0.573412581,-0.6688697370000001,0,0,0,1,0,0,0,0,0,0
1847,-1.592414513,-0.21014912100000002,2.6963660689999998,0.80792271,0.646992181,0.00585031,-0.41481657,1.914196334,0.6630876520000001,0.595890782,1.080721387,-0.08455551300000001,-0.292094848,1.1758026000000001,0.259816283,0,0,0,1,0,0,0,0,0,0
1849,-0.199116017,-0.016251612,-0.29995078199999997,0.9125987259999999,0.253551762,2.005955884,0.449108911,0.269063571,1.047906942,1.335858792,1.4443110019999998,1.051507848,0.51128002,0.381355444,1.03997475,0,0,0,0,0,0,0,1,0,0
1850,0.122414405,-0.354055368,-0.29995078199999997,-0.134161432,-0.6287085720000001,-0.7339147659999999,-0.245116922,-0.616337743,-0.688017958,-0.817779446,-0.8826625359999999,-0.5639950970000001,-0.562401641,-0.5533724720000001,-0.634653966,0,0,0,0,0,1,0,0,0,0
1851,-1.806768128,-0.339743885,-0.29995078199999997,-1.4600576330000001,-1.153295798,-0.843509592,-0.893061033,-0.707734008,-0.9507800279999999,-0.922700283,-0.934268804,-0.577891896,-0.636969032,-0.5648239629999999,-0.664787174,0,0,0,1,0,0,0,0,0,0
1852,1.4085360930000002,-0.34383288,5.692682921,0.842814715,0.515845375,0.47162832,1.509731711,-0.29073855,0.059582511,1.225415805,0.9728173720000001,0.342771072,1.09539125,-0.15113886699999998,0.05743777200000001,1,0,0,0,0,0,0,0,0,0
1853,-1.592414513,0.812099652,-0.29995078199999997,0.21475862,-0.187578405,-0.679117353,-0.688650093,-0.04511108900000002,-0.44898923700000004,-0.497494785,-0.44283638799999997,-0.557046697,-0.556631545,-0.32076407100000004,-0.504983969,0,0,0,0,0,0,0,1,0,0
1854,-1.2708840909999999,-0.220041851,-0.29995078199999997,0.110082604,-0.616786135,-0.8161108859999999,-0.796640778,-0.302163083,-0.732094177,-0.569282726,-0.7395724290000001,-0.605685495,-0.6023484570000001,-0.43456325799999995,-0.595966815,0,0,0,1,0,0,0,0,0,0
1855,1.4085360930000002,-0.313693029,1.198207644,0.14497461,0.158172267,-0.459927701,-0.00213788,-0.479243346,-0.42695112799999996,-0.304219558,-0.365426986,-0.546624097,-0.389298769,-0.49897789200000003,-0.482238257,1,0,0,0,0,0,0,0,0,0
1856,1.1941824779999999,-0.30070057699999997,-0.29995078199999997,-1.3902736219999998,2.280366043,-0.788712179,-0.8429225,-0.799130272,-0.9795990940000001,-0.834345894,-0.37363707399999996,-0.581366096,-0.609893967,-0.574128299,-0.66420395,1,0,0,0,0,0,0,0,0,0
1857,0.122414405,0.264042407,-0.29995078199999997,0.9125987259999999,0.289319073,0.964805037,0.657376661,1.3201206140000001,1.563259646,0.7808827840000001,0.617437845,0.44699706899999997,0.38966415600000004,1.0705920309999999,0.790938369,0,0,0,0,0,1,0,0,0,0
1858,0.336768019,-0.307163827,-0.29995078199999997,0.7032466940000001,0.861596046,-0.103744516,0.059571083,-0.10223375400000001,0.557982824,-0.088855735,0.13186977800000002,-0.261739707,-0.2299553560000001,-0.295713935,-0.039182901,0,0,0,0,0,1,0,0,0,0
1859,1.4085360930000002,1.168237935,-0.29995078199999997,0.21475862,0.050870334,-0.542123821,-0.484239153,0.674634495,-0.48628449799999995,-0.745991504,-0.69383051,-0.529253098,-0.584150463,-0.378737241,-0.600243787,0,0,0,1,0,0,0,0,0,0
1860,-1.0565304759999998,1.3594973830000001,-0.29995078199999997,-0.44818948,0.110482519,-0.679117353,-0.7812135370000001,-0.502092412,-0.6998846329999999,-0.734947206,-0.686793291,-0.5639950970000001,-0.608118553,-0.5183022820000001,-0.610936215,0,0,0,0,0,0,0,1,0,0
1861,-0.199116017,-0.36151712399999997,-0.29995078199999997,0.45900265700000004,-0.12796622,-0.350332875,-0.35310760700000005,-0.262177217,0.100268251,-0.47264511299999995,-0.624631196,-0.543149898,-0.482508007,-0.42883751299999995,-0.38231265299999995,0,0,0,0,0,0,0,1,0,0
1862,0.122414405,-0.320288183,-0.29995078199999997,-0.029485417000000007,1.875003187,-0.514725114,-0.22583287100000002,-0.496380146,-0.42017017100000004,-0.43675114200000004,-0.26338732,-0.5084078989999999,-0.38796720799999995,-0.46390770200000003,-0.5057616,0,0,0,0,0,1,0,0,0,0
1863,0.122414405,-0.36149338200000003,-0.29995078199999997,-0.9366775540000001,-0.521406639,-0.788712179,-0.704077334,-0.719158541,-0.8456752000000001,-0.8757620140000001,-1.110199263,-0.574417697,-0.614776356,-0.566255399,-0.65273389,0,0,0,0,0,1,0,0,0,0
1864,-1.2708840909999999,-0.33796319399999997,-0.29995078199999997,0.80792271,0.062792771,0.41683090700000003,0.314120555,2.0798520640000002,0.947887831,0.667678723,0.25267536,-0.091503913,0.08739991,1.372625094,0.374905695,0,0,0,1,0,0,0,0,0,0
1865,0.658298441,10.71802003,-0.29995078199999997,0.773030705,1.016587727,1.9511584709999998,0.20998668,1.588597141,2.810955668,1.686515274,2.064759088,1.979119216,0.5241517720000001,2.006035665,3.159797307,0,0,0,0,0,0,0,1,0,0
1866,0.122414405,-0.33512727800000003,-0.29995078199999997,0.9125987259999999,0.539690249,1.2113933959999998,1.7681379940000002,0.697483561,2.210841005,1.6644266769999998,1.4701141359999998,1.26690824,1.9617933180000002,0.827247857,2.24238694,0,0,0,0,0,1,0,0,0,0
1867,0.122414405,-0.36061095,-0.29995078199999997,0.284542631,-0.7240880679999999,-0.62431994,-0.526664065,-0.490667879,-0.511713086,-0.445034366,-0.798215916,-0.5188304979999999,-0.5291126270000001,-0.489673556,-0.542310265,0,0,0,0,0,0,0,1,0,0
1868,0.658298441,-0.36092751799999995,-0.29995078199999997,-1.11113758,-0.736010504,-0.8161108859999999,-0.9007746529999999,-0.75343214,-0.94738955,-0.86747879,-0.8369206159999999,-0.574417697,-0.636525178,-0.567686835,-0.662065464,0,0,0,0,0,1,0,0,0,0
1869,1.4085360930000002,-0.359641463,-0.29995078199999997,0.075190599,-0.83139,-0.8161108859999999,-0.252830542,-0.7877057390000001,-0.715141785,-0.657637115,-1.175879968,-0.598737096,-0.518903996,-0.574128299,-0.624350353,1,0,0,0,0,0,0,0,0,0
1870,-2.664182586,-0.36026140700000003,-0.29995078199999997,-1.808977685,0.170094703,-0.8161108859999999,-0.935485945,-0.7877057390000001,-0.981294333,-0.9503110290000001,-0.8040802640000001,-0.574417697,-0.641851421,-0.574844017,-0.6682865139999999,0,0,0,1,0,0,0,0,0,0
1871,1.1941824779999999,-0.354846786,-0.29995078199999997,-1.9136537009999999,-0.163733531,-0.8161108859999999,-0.950913185,-0.804842539,-0.9897705290000001,-0.958594253,-0.8369206159999999,-0.574417697,-0.643626835,-0.576991172,-0.6692585529999999,1,0,0,0,0,0,0,0,0,0
1872,1.4085360930000002,-0.358368598,1.198207644,0.38921864700000003,-0.068354035,-0.514725114,0.283266073,-0.450682013,-0.121808079,-0.12198863,0.056806115,-0.49103689899999997,-0.15760723199999999,-0.424543204,-0.37025937,1,0,0,0,0,0,0,0,0,0
1873,1.1941824779999999,-0.360452667,-0.29995078199999997,0.179866615,2.17306411,-0.459927701,-0.522807255,-0.576351877,-0.589694087,-0.43675114200000004,-0.0006645010000000001,-0.4875627,-0.45987147799999994,-0.498262174,-0.498957327,0,1,0,0,0,0,0,0,0,0
1874,0.658298441,-0.360017387,-0.29995078199999997,-0.9715695590000001,-1.1771406709999999,-0.898307005,-0.83520888,-0.747719873,-0.871103788,-0.884045238,-0.936614543,-0.584840296,-0.630311229,-0.56983399,-0.655650007,0,0,0,0,0,1,0,0,0,0
1875,1.4085360930000002,-0.360399905,-0.29995078199999997,0.6334626839999999,0.241629325,0.08804642900000001,0.167561768,-0.58777641,-0.123503318,-0.30145848399999997,0.057978985,-0.272162307,-0.31251211,-0.509713665,-0.40389191700000004,1,0,0,0,0,0,0,0,0,0
1876,1.1941824779999999,-0.36131003700000003,-0.29995078199999997,-0.064377422,0.48007806399999997,-0.322934169,0.024859791000000003,-0.7248708070000001,-0.44390351899999997,-0.558238427,0.270268406,-0.4632433,-0.432796413,-0.5533724720000001,-0.550864208,1,0,0,0,0,0,0,0,0,0
1877,0.122414405,-0.359938245,-0.29995078199999997,0.005406589,-0.19950084199999998,-0.596921234,-0.665509232,-0.416408414,-0.62529411,-0.552716278,-0.6422242420000001,-0.5188304979999999,-0.5557438379999999,-0.458897675,-0.5605845970000001,0,0,0,0,0,0,0,1,0,0
1355,1.4085360930000002,-0.227956035,-0.29995078199999997,0.9125987259999999,1.3861832719999998,2.882714492,2.828760794,0.588950497,2.985565302,2.304995999,3.08632862,3.820445153,4.508180952,1.0083245509999998,4.154581976,1,0,0,0,0,0,0,0,0,1
44,-1.806768128,0.122906124,-0.29995078199999997,0.9125987259999999,1.398105709,2.4169364819999997,0.375829518,2.599668319,3.0364224760000003,1.976428114,3.573069556,3.2020375739999998,1.060326822,4.066588245,4.668207361,0,0,0,1,0,0,0,0,0,1
656,0.336768019,-0.336050599,-0.29995078199999997,0.80792271,0.8496736090000001,1.540177874,2.778622261,1.245861149,2.005717067,0.698050545,0.823862917,0.745778258,1.964456439,1.082043521,1.305924608,0,1,0,0,0,0,0,0,0,1
886,-1.0565304759999998,-0.321936971,2.6963660689999998,0.9125987259999999,0.45623319,1.896361058,-0.133269427,1.7256915380000002,2.073526633,1.849418679,1.502954489,2.4203426009999998,0.334182466,2.7239009789999997,2.5188348190000003,0,0,0,0,0,0,0,1,0,1
969,0.658298441,0.732957812,-0.29995078199999997,0.9125987259999999,1.755778817,3.759473101,2.851901655,1.36010648,3.31274646,3.113990875,4.2814828710000015,7.576055225,5.999972627000001,3.179097728,6.509443554,0,1,0,0,0,0,0,0,0,1
444,-0.735000054,2.751074745,-0.29995078199999997,0.9125987259999999,1.076199911,2.66352484,0.553242786,1.262997949,2.688898449,0.444031675,0.830900135,1.1870016429999999,0.209015774,0.590345146,1.520161994,0,0,0,0,0,0,0,1,0,1
