n_height,n_search_num,n_final_win_num,n_G_sum,n_PER_sum,n_WS_sum,n_TRB_sum,n_AST_sum,n_PTS_sum,HoF,n_salary
0.352112676,7.56E-05,0.142857143,0.169811321,0.267349063,0.088768116,0.035034404,0.059471087,0.069450595,0,0
0.605633803,0.000981207,0,0.345709069,0.344378904,0.076086957,0.125344037,0.01973934,0.100945633,0,678143.1111
0.394366197,0.031193412,0,0.010346926,0.18129771,0.008695652,0.000573395,0.001898013,0.001198322,0,0
0.605633803,0.093593836,0,0.003043214,0.1759195,0.009782609,0.000573395,6.33E-05,0.000234454,0,0
0.746478873,0.038473462,0,0.114424832,0.234212352,0.021014493,0.031479358,0.002973554,0.024721911,0,1107229
0.535211268,0.02347336,0,0.040779063,0.179909785,0.011231884,0.007052752,0.004112362,0.004793289,0,412718
0.577464789,0.023153357,0,0.019476567,0.183900069,0.00942029,0.001662844,0.000569404,0.00161513,0,0
0.323943662,0.101193888,0,0.068776628,0.21165857,0.008695652,0.008428899,0.017841326,0.009977336,0,0
0.788732394,0.064393638,0.285714286,0.600121729,0.797015961,0.657608696,0.601892202,0.154435025,0.541589601,1,0
0.577464789,2.47E-05,0.142857143,0.119293974,0.275850104,0.014492754,0.012958716,0.005567506,0.014614323,0,0
0.464788732,0.188794484,0,0.309190505,0.433206107,0.193478261,0.110149083,0.103188663,0.293432672,1,0
0.507042253,4.60E-05,0,0.012781497,0.183206107,0.009782609,0.00212156,0.00417563,0.003178159,0,0
0.718309859,0.008513258,0,0.095556908,0.31592644,0.013405797,0.029415138,0.003542958,0.013103394,0,624765.7143
0.323943662,0.021433346,0,0.625684723,0.53573907,0.250724638,0.150974771,0.279893711,0.333185714,0,2587187.5
0.507042253,0.000725205,0,0.449786975,0.424184594,0.052536232,0.081422018,0.087055549,0.108526324,0,588090.9091
0.647887324,0.155994261,0,0.28788801,0.297883414,0.051086956,0.066399083,0.020561812,0.047151379,0,328944.4444
0.676056338,0.003661225,0,0.238587949,0.303608605,0.060507246,0.107052752,0.013222827,0.046187511,0,2415937.5
0.281690141,0.01327329,0,0.020693853,0.194136017,0.009057971,0.001376147,0.002783753,0.001667231,0,225776
0.422535211,3.20E-06,0,0.014607425,0.185461485,0.011231884,0.002924312,0.00417563,0.004949592,0,134956
0.323943662,0.000124001,0,0.048082775,0.209923664,0.011594203,0.003211009,0.008034924,0.006903379,0,204000
0.281690141,1.05E-05,0,0.041387705,0.175399028,0.006521739,0.003612385,0.008794129,0.006356319,0,0
0.394366197,0.001113208,0,0.144856969,0.219986121,0.012318841,0.010550459,0.032835632,0.021257196,0,227500
0.464788732,0.011673279,0,0.65855143,0.599583622,0.159782609,0.15005734,0.12077692,0.330059656,0,1608000
0.422535211,0.000224802,0,0.011564212,0.205065926,0.010507246,0.000516055,0.000569404,0.001536979,0,225000
0.464788732,0.00150521,0,0.002434571,0.165163081,0.00942029,0.000401376,0,0.000156303,0,111871
0.464788732,0.001693211,0,0.007303713,0.175572519,0.008695652,0.001376147,0.000822473,0.001380676,0,182047
0.605633803,9.60E-05,0,0.021302495,0.173490632,0.008333333,0.000802752,0.000253068,0.001146221,0,257528
0.352112676,3.20E-06,0,0.003651856,0.167418459,0.009057971,0.000286697,0.000759205,0.000286555,0,0
0.647887324,0.000421203,0,0.000608643,0.164295628,0.009782609,0,0,0,0,92396
0.676056338,5.28E-05,0.142857143,0.533779671,0.411693269,0.112318841,0.225917431,0.11135012,0.104801105,0,0
0.507042253,0.000181601,0.142857143,0.245891662,0.316620403,0.043115942,0.06565367,0.04055422,0.113996926,0,941250
0.464788732,0.047593524,0.428571428,0.668898357,0.519430951,0.30942029,0.243635321,0.347905859,0.404694298,1,0
0.394366197,0.001221208,0,0.014607425,0.198993754,0.010869565,0.000458716,0.001012274,0.001484878,0,0
0.577464789,0.028593394,0.714285714,0.553864881,0.503296322,0.335144928,0.68543578,0.101227382,0.174095397,1,0
0.605633803,0.034073432,0,0.453438831,0.461832061,0.14384058,0.119208716,0.094204732,0.240081277,0,1952058.824
0.507042253,0.021913349,0.142857143,0.399878271,0.477793199,0.173913043,0.122190367,0.138175376,0.200745044,0,4472173.722
0.647887324,0.001029207,0,0.004869142,0.178001388,0.009782609,0.000229358,0,0.000364707,0,242000
0.464788732,0.008113255,0,0.77906269,0.63723109,0.338768116,0.173451835,0.437239023,0.437570011,0,1833972.727
0.605633803,0.009233263,0,0.000608643,0.122310895,0.00942029,5.73E-05,0,0,0,49721
0.422535211,0.038433461,0,0.287279367,0.426613463,0.079347826,0.084116973,0.062887511,0.151092818,0,315000
0.605633803,0.019273331,0,0.276932441,0.382546842,0.076811594,0.126892202,0.01841073,0.0804439,0,1365911.111
0.464788732,0.000117601,0,0.208764455,0.303608605,0.032971014,0.044094037,0.019233203,0.05525308,0,1143427
0.718309859,0.000349202,0,0.083992696,0.189278279,0.019202898,0.030103211,0.005947109,0.019563915,0,250000
0.577464789,3.24E-05,0,0.126597687,0.262838307,0.023913043,0.02603211,0.008920663,0.03592362,0,525000
0.676056338,0.000853206,0,0.474741327,0.577550312,0.242391304,0.414678899,0.125585221,0.33563446,0,5585425
0.464788732,0.001813212,0,0.068776628,0.298403886,0.012681159,0.010837156,0.006200177,0.009221872,0,396716.6667
0.605633803,0.000310802,0,0.046256847,0.227099237,0.017391304,0.010034404,0.00240415,0.017610128,0,155000
0.647887324,0.000222002,0,0.569689592,0.501908397,0.233333333,0.251548165,0.142604074,0.267434288,0,3074833.333
0.464788732,0.001161208,0,0.001217285,0.134281749,0.009782609,0,6.33E-05,0,0,0
0.507042253,0.001313209,0,0.000608643,0.176439972,0.009782609,5.73E-05,6.33E-05,7.82E-05,0,0
0.422535211,0.001373209,0,0.000608643,0.173837613,0.009782609,0.000229358,0.00044287,0.000104202,0,0
0.507042253,3.23E-05,0,0.006086427,0.191707148,0.00942029,0.000401376,0.000695938,0.000677313,0,179556
0.577464789,0.001069207,0,0.003651856,0.183900069,0.009782609,0.000229358,6.33E-05,0.000338656,0,0
0.577464789,0.000349202,0,0.439440049,0.418112422,0.112318841,0.194151376,0.076679742,0.232214031,0,3342730.167
0.577464789,2.40E-06,0,0.005477785,0.186675919,0.010144927,0.001376147,0.000189801,0.000833616,0,0
0.647887324,0.000529204,0,0.732805843,0.670020819,0.422101449,0.425344037,0.25382766,0.43215151,0,2667121.182
0.605633803,0.000189601,0.428571428,0.382836275,0.35704372,0.076086957,0.113245413,0.034354043,0.092114518,0,2605125.455
0.352112676,0.021833348,0.142857143,0.318928789,0.372657876,0.057971014,0.081995413,0.047513602,0.098496887,0,802036.8462
0.577464789,0.000885206,0,0.037735849,0.188063845,0.009057971,0.007568807,0.005377705,0.008258004,0,0
0.577464789,0.015353304,0,0.019476567,0.21165857,0.00942029,0.003038991,0.000569404,0.002214291,0,134705.75
0.577464789,0.024593367,0,0.015824711,0.172449688,0.00942029,0.001376147,0.00044287,0.000651262,0,398762
0.605633803,0.000537204,0,0.029214851,0.20055517,0.010507246,0.008027523,0.000632671,0.005835309,0,0
0.464788732,0.000309602,0,0.004260499,0.181991673,0.009782609,0.000344037,0,0.000494959,0,0
0.577464789,0.001737212,0,0.031649422,0.185287994,0.011231884,0.009575688,0.003669493,0.00963868,0,150000
0.394366197,0.000877206,0,0.001217285,0.152498265,0.00942029,0,0.000126534,0,0,0
0.535211268,0.021793348,0,0.009129641,0.180083276,0.008695652,0.000802752,0.000632671,0.000416808,0,0
0.647887324,0.000985207,0.428571428,0.222763238,0.320263706,0.029347826,0.072477064,0.021384284,0.039596738,0,862910
0.577464789,0.001005207,0,0.009129641,0.22258848,0.010507246,0.00108945,0.000189801,0.001172272,0,243931.5
0.816901408,0.002745219,0,0.772976263,0.73091603,0.463405797,0.766857798,0.083259522,0.325057962,1,0
0.718309859,0.000509203,0,0.135727328,0.280013879,0.061231884,0.107970183,0.022523093,0.097246464,0,2937000
0.507042253,0.002493217,0,0.220328667,0.337612769,0.035144927,0.06668578,0.037011262,0.078854821,0,1066518.857
0.422535211,1.36E-05,0,0.223371881,0.286606523,0.032608696,0.034575688,0.089902569,0.050980801,0,0
0.464788732,0.022433353,0,0.563603165,0.569916725,0.264130435,0.156766055,0.319562192,0.252637612,0,910520.8333
0.394366197,0.000717205,0,0.015216068,0.185461485,0.008695652,0.001720184,0.00328989,0.001198322,0,0
0.577464789,0.001925213,0,0.698113207,0.787473976,0.466666667,0.438646789,0.180058206,0.744809441,1,0
0.464788732,0.001093207,0,0.393791844,0.360340042,0.136594203,0.08641055,0.184739972,0.116836429,0,0
0.507042253,0.001169208,0.285714286,0.48204504,0.392088827,0.139492754,0.173681193,0.104960142,0.168338239,0,0
0.535211268,0.14999422,0,0.233110164,0.351839001,0.056884058,0.063360092,0.046564596,0.101961602,0,0
0.647887324,0.097993866,0,0.332318929,0.315579459,0.061594203,0.107568807,0.045046185,0.086591815,0,0
0.676056338,0.001565211,0,0.193548387,0.340215128,0.043478261,0.069380734,0.025559914,0.090916196,0,1506750
0.605633803,0.036193446,0,0.2678028,0.312109646,0.063405797,0.07287844,0.009743136,0.041628676,0,811100
0.746478873,0.00296522,0,0.160073037,0.274288688,0.016666667,0.047706422,0.012337087,0.031260583,0,890000
0.605633803,0.231194772,0,0.362751065,0.389139486,0.084057971,0.093233945,0.034290776,0.09008258,0,1162222.222
0.253521127,0.001025207,0,0.017650639,0.17869535,0.010144927,0.000745413,0.002340883,0.00158908,0,246125
0.535211268,0.000345202,0,0.059038344,0.199687717,0.009782609,0.006077982,0.00569404,0.006929429,0,531485.5
0.605633803,0.002849219,0,0.189287888,0.385843165,0.036594203,0.06983945,0.013855498,0.043217756,0,828464.625
0.507042253,0.000493203,0,0.017650639,0.207147814,0.008695652,0.001433486,0.001012274,0.002057988,0,248750
0.647887324,0.001125208,0,0.071819842,0.176092991,0.012681159,0.006938073,0.002277616,0.007632792,0,325000
0.394366197,0.000233602,0,0.036518563,0.204718945,0.011594203,0.003784404,0.003036821,0.00429833,0,533374
0.605633803,0.000186801,0,0.008520998,0.170888272,0.008695652,0.000516055,0.000316336,0.001146221,0,794880
0.507042253,1.86E-05,0,0.003043214,0.186328938,0.010507246,0.000688073,0.000569404,0.000755464,0,0
0.605633803,2.14E-05,0,0.068776628,0.215995836,0.015942029,0.015768349,0.004808301,0.011019355,0,368750
0.647887324,0.000374403,0,0.691418138,0.722761971,0.263405797,0.439506881,0.097557889,0.336702529,0,4254877.783
0.535211268,0.002361216,0,0.567863664,0.557945871,0.220289855,0.212901376,0.209287612,0.262093938,0,3664391.474
0.535211268,0.023713361,0,0.251978089,0.372310895,0.147463768,0.076777523,0.086549412,0.193476958,0,0
0.577464789,0.0147533,0,0.051125989,0.211138099,0.010869565,0.008772936,0.003796027,0.005288249,0,845000
0.507042253,0.025513373,0,0.043822276,0.213393477,0.012681159,0.002408257,0.002024548,0.004376482,0,141666.6667
0.422535211,0.000693205,0,0.367620207,0.454718945,0.016666667,0.04587156,0.080412502,0.070180009,0,438078.7273
0.718309859,0.002725219,0,0.024954352,0.17852186,0.011231884,0.006880734,0.001265342,0.002110089,0,0
0.394366197,0.038473462,0,0.179549604,0.252602359,0.020652174,0.070756881,0.025306846,0.061374945,0,1479000
0.535211268,0.093993839,0,0.41083384,0.372137405,0.074275362,0.095756881,0.081741111,0.168728997,0,1895000
0.676056338,1.44E-05,0,0.025562994,0.174011103,0.009057971,0.006995413,0.001961281,0.0026832,0,2500000
0.507042253,0.00145321,0,0.213024954,0.333102013,0.09673913,0.044667431,0.049791219,0.13244067,1,0
0.507042253,0.116793994,0,0.045648204,0.247744622,0.012318841,0.004529817,0.009110464,0.004558835,0,134573.75
0.746478873,4.68E-05,0,0.328667072,0.368667592,0.067028986,0.130332569,0.015373909,0.068981686,0,1602917.455
0.352112676,0.00146921,0,0.052951917,0.191186676,0.007971014,0.003383028,0.011261546,0.005314299,0,145000
0.577464789,0.000637204,0,0.354230067,0.364503817,0.066304348,0.064908257,0.032202961,0.096491,0,852777.7778
0.464788732,0.002849219,0,0.010955569,0.188584316,0.010869565,0.001376147,0.002467418,0.001406726,0,0
0.394366197,0.028993397,0,0.046256847,0.179215822,0.008695652,0.006077982,0.011577882,0.013181546,0,0
0.535211268,0.002369216,0,0.404138771,0.352185982,0.076449275,0.070240826,0.082120714,0.092583427,0,0
0.676056338,0.015793307,0,0.049300061,0.214954892,0.014855072,0.010951835,0.000759205,0.002787402,0,470098.25
0.535211268,0.00143721,0,0.02678028,0.17869535,0.008695652,0.001720184,0.004238897,0.004089926,0,0
0.577464789,0.001577211,0,0.024345709,0.183379597,0.010507246,0.003325688,0.001138808,0.004350431,0,150000
0.507042253,1.74E-05,0,0,0.144517696,0.009782609,0,0,5.21E-05,0,0
0.788732394,5.76E-05,0,0.131466829,0.28556558,0.013043478,0.030733945,0.005883842,0.015291635,0,617562.5
0.647887324,0.000260002,0,0.004260499,0.180430257,0.009782609,0.001433486,0.000126534,0.001042019,0,0
0.422535211,0.005753239,0,0.002434571,0.182685635,0.009782609,0.000114679,0.000189801,0.00054706,0,0
0.676056338,0.013633293,0,0.559951309,0.46703678,0.121014493,0.297591743,0.06794888,0.18925678,0,0
0.577464789,8.04E-06,0,0.011564212,0.17852186,0.009782609,0.001490826,0.000316336,0.001015969,0,0
0.647887324,7.76E-05,0.285714286,0.457090688,0.386537127,0.072101449,0.207798165,0.050613691,0.109099435,0,205200
0.605633803,0.002777219,0,0.021302495,0.182165163,0.010144927,0.004300459,0.002340883,0.004089926,0,0
0.746478873,0.017553319,0.142857143,0.007912355,0.148681471,0.009782609,0.000573395,0.000253068,0.000338656,0,0
0.422535211,0.003805226,0.142857143,0.601339014,0.594031922,0.299637681,0.166055046,0.236365937,0.474196994,1,0
0.507042253,0.001317209,0,0.256847231,0.3407356,0.056521739,0.063188074,0.055421992,0.111834736,0,0
0.422535211,0.206394603,0,0.035909921,0.19517696,0.010144927,0.00418578,0.002910287,0.009716831,0,778140
0.605633803,0.003413223,0,0.02678028,0.18945177,0.011231884,0.006192661,0.001202075,0.005262198,0,0
0.577464789,0.000108401,0.142857143,0.379184419,0.392262318,0.068115942,0.111295872,0.026635455,0.040378253,0,720000
0.605633803,0.000218801,0,0.116250761,0.221721027,0.015217391,0.026605505,0.008920663,0.022637872,0,1260500
0.647887324,0.000293202,0,0.575776019,0.565232477,0.200362319,0.278612385,0.058015943,0.176465991,0,1314777.778
0.577464789,0.002309216,0,0.049908704,0.192748092,0.012318841,0.007110092,0.003922561,0.007476489,0,0
0.394366197,3.48E-05,0,0.038344492,0.18407356,0.01884058,0.008543578,0.019676072,0.010289942,0,0
0.746478873,0.003289222,0,0.001825928,0.175399028,0.009782609,0.000229358,6.33E-05,7.82E-05,0,272500
0.507042253,4.60E-05,0,0.010955569,0.182165163,0.010507246,0.001605505,0.000506137,0.001015969,0,398762
0.323943662,0.001885213,0,0.121728545,0.285912561,0.017391304,0.013130734,0.01512084,0.015864746,0,396746.1667
0.676056338,0.022993356,0,0.183810103,0.272727273,0.048913043,0.1,0.014931039,0.056555605,0,2013609.2
0.253521127,0.001953213,0,0.058429702,0.213740458,0.014855072,0.005332569,0.010059471,0.007710944,0,0
0.676056338,0.119994016,0,0.649421789,0.660825815,0.407246377,0.243176605,0.196570923,0.401906896,0,6402150.762
0.352112676,0.044793505,0.142857143,0.354230067,0.410305343,0.05,0.058600917,0.130140453,0.114882643,0,0
0.422535211,0.002117214,0,0.195374315,0.282789729,0.019202898,0.057454129,0.003922561,0.039961445,0,0
0.577464789,0.008593258,0,0.028606208,0.177307425,0.010144927,0.004415138,0.001834746,0.003959674,0,0
0.605633803,0.021273345,0,0.168594035,0.284524636,0.04673913,0.043807339,0.015943313,0.050485841,0,3652200
0.676056338,0.009633266,0,0.293974437,0.41221374,0.079710145,0.135550459,0.028406934,0.111391877,0,0
0.746478873,0.001597211,0,0.001217285,0.19795281,0.010144927,0.000229358,6.33E-05,0.000312606,0,0
0.718309859,1.17E-05,0,0.020693853,0.182685635,0.010507246,0.001490826,0.00044287,0.001354625,0,903360
0.718309859,0.000541204,0.142857143,0.723067559,0.672796669,0.25942029,0.389162844,0.084651398,0.309583974,0,5146428.571
0.422535211,3.56E-05,0,0.183201461,0.311589174,0.042028985,0.030619266,0.033341769,0.045249694,0,777688.8889
0.323943662,0.002757219,0,0.41509434,0.500867453,0.061231884,0.049369266,0.120397318,0.099512856,0,1013722.222
0.323943662,0.001061207,0,0.017650639,0.283310201,0.007971014,0.000802752,0.002087815,0.001823534,0,225000
0.746478873,0.001097207,0,0.105295192,0.202290076,0.00942029,0.032568807,0.006959383,0.024409305,0,934500
0.507042253,0.000453203,0,0.306755934,0.286433033,0.04057971,0.078841743,0.057826142,0.062443015,0,0
0.647887324,0.001357209,0.142857143,0.79245283,0.644170715,0.447463768,0.933428899,0.151714539,0.71151692,1,0
0.464788732,5.64E-05,0,0.136944613,0.260409438,0.01884058,0.025229358,0.025053777,0.028655534,0,534580.8333
0.422535211,3.72E-05,0,0.242239805,0.409611381,0.044202898,0.039736239,0.112425661,0.056920312,0,140000
0.647887324,0.04999354,0,0.015824711,0.210270645,0.010507246,0.001777523,0.000316336,0.00109412,0,195000
0.676056338,2.21E-05,0.142857143,0.154595253,0.295975017,0.023913043,0.025344037,0.006389979,0.015864746,0,0
0.394366197,0.175594394,0,0.028606208,0.172276197,0.008333333,0.001605505,0.004049095,0.001406726,0,0
0.718309859,5.28E-05,0,0.328667072,0.312109646,0.032246377,0.100286697,0.016133114,0.057128715,0,376550
0.718309859,0.000517203,0,0.091905052,0.240458015,0.014492754,0.02815367,0.004998102,0.016359705,0,1119200
0.323943662,0.190394495,0,0.338405356,0.386190146,0.074637681,0.066513762,0.139693787,0.179696251,0,0
0.746478873,0.000206001,0,0.391965916,0.350104094,0.048188406,0.174827982,0.0188536,0.069502696,0,1657142.857
0.352112676,0.000673205,0,0.353012781,0.463740458,0.111594203,0.081995413,0.176768316,0.150181051,0,1304725
0.577464789,0.000152401,0,0.479610469,0.469292158,0.122101449,0.098394495,0.049221815,0.154192826,0,1967781.286
0.746478873,0.020153337,0.142857143,0.112598904,0.273768217,0.01884058,0.027465596,0.003796027,0.014952979,0,268500
0.422535211,0.027073384,0,0.553256238,0.44517696,0.172101449,0.127408257,0.279767177,0.156302915,0,3021596.667
0.464788732,0.169594353,0,0.062690201,0.197432339,0.009782609,0.012385321,0.006832848,0.018652148,0,381000
0.605633803,0.261994981,0,0.055995131,0.183900069,0.016304348,0.011582569,0.002720486,0.01286894,0,0
0.605633803,0.165194323,0,0.489348752,0.519083969,0.112681159,0.149885321,0.073073516,0.177976919,0,3703751.111
0.352112676,0.000350402,0,0.015824711,0.199167245,0.010144927,0.001204128,0.002530685,0.002005887,0,675100
0.422535211,0.000238802,0,0.3347535,0.399375434,0.061231884,0.082855505,0.082120714,0.105243963,0,1655440.909
0.605633803,0.002241215,0,0.012172854,0.172276197,0.00942029,0.00103211,0.000253068,0.000338656,0,385277
0.746478873,0.010913274,0,0.001217285,0.147467037,0.009057971,0.000344037,0,7.82E-05,0,332817
0.535211268,0.000190001,0,0.421180767,0.358605135,0.1,0.104071101,0.089776034,0.133482689,0,0
0.394366197,0.002585218,0,0.513694461,0.415857044,0.14673913,0.295183486,0.024484373,0.090473337,0,2486665.692
0.676056338,0.00148921,0,0.041996348,0.198299792,0.010869565,0.009977064,0.000695938,0.003152109,0,531485.5
0.647887324,5.04E-06,0,0.023128424,0.235426787,0.010869565,0.004300459,0.000695938,0.001719332,0,397875
0.718309859,3.84E-05,0,0.092513694,0.23351839,0.023913043,0.034461009,0.004808301,0.010967255,0,1716793.75
0.394366197,0.000185201,0,0.022519781,0.252255378,0.008695652,0.001318807,0.002467418,0.001849584,0,0
0.605633803,0.000489203,0,0.01339014,0.181124219,0.010144927,0.001720184,0.000569404,0.001458827,0,1616000
0.577464789,1.28E-06,0,0.002434571,0.169153366,0.00942029,0.000172018,0.000126534,0.000338656,0,0
0.422535211,0.002097214,0,0.457090688,0.487682165,0.231521739,0.25934633,0.297102366,0.271784719,0,1780333.333
0.507042253,0.010993275,0,0.193548387,0.285392089,0.027536232,0.048050459,0.022712894,0.052048871,0,731842
0.746478873,0.001721212,0,0.433353621,0.42314365,0.090942029,0.22087156,0.014867772,0.09706411,0,1720239.214
0.507042253,1.09E-05,0,0.018259282,0.177827897,0.00942029,0.001318807,0.000316336,0.000937817,0,0
0.647887324,0.025473373,0,0.013998783,0.162734212,0.008333333,0.001605505,0.000569404,0.000573111,0,0
0.323943662,0.000358002,0,0.399878271,0.394517696,0.12173913,0.096674312,0.196823991,0.10938599,0,0
0.577464789,0.002313216,0,0.003043214,0.160478834,0.009057971,0.000401376,6.33E-05,0.000442858,0,0
0.647887324,9.36E-05,0,0.514303104,0.510062457,0.131884058,0.225344037,0.102682526,0.219162737,0,1757500
0.352112676,0.142794171,0,0.362142422,0.382373352,0.072101449,0.058772936,0.156649374,0.128611249,0,320000
0.647887324,0.000236002,0,0.05356056,0.185634976,0.00942029,0.005447248,0.001898013,0.004454633,0,225000
0.464788732,0.087593796,0,0.051734632,0.194482998,0.009782609,0.004415138,0.010502341,0.006590773,0,895000
0.352112676,0.019513333,0,0.007303713,0.191533657,0.009782609,0.000917431,0.00044287,0.000703363,0,200000
0.535211268,0.003717225,0,0.069385271,0.259888966,0.013043478,0.013818807,0.007655321,0.016047099,0,0
0.352112676,0.003857226,0.142857143,0.179549604,0.308813324,0.023913043,0.017201835,0.048968746,0.046942975,0,0
0.422535211,0.059593605,0.142857143,0.585514303,0.548056905,0.238768116,0.151204128,0.19992408,0.365175711,0,0
0.422535211,7.08E-05,0,0.029823494,0.185287994,0.007971014,0.002924312,0.005440972,0.004402532,0,0
0.464788732,0.000765205,0,0.328667072,0.383761277,0.109782609,0.082454129,0.053523978,0.07669263,0,867207.9
0.464788732,0.034513435,0,0.299452222,0.325815406,0.073550725,0.061525229,0.069467291,0.094250658,0,2221917.111
0.676056338,0.009593265,0,0.54230067,0.48612075,0.114492754,0.143004587,0.067316209,0.170083622,0,563900
0.464788732,0.001681211,0,0.007303713,0.154753643,0.009057971,5.73E-05,6.33E-05,0.000442858,0,317500
0.464788732,0.034193432,0,0.232501522,0.367453158,0.047463768,0.032798165,0.038086803,0.142183552,0,0
0.464788732,0.000925206,0.142857143,0.037127206,0.191880638,0.011594203,0.002924312,0.00328989,0.003256311,0,680758.5
0.535211268,0.002485217,0,0.580036519,0.508848022,0.132246377,0.412729358,0.093002657,0.223669471,0,0
0.577464789,3.48E-06,0,0.027388923,0.180777238,0.013768116,0.003555046,0.00240415,0.003438664,0,0
0.816901408,0.001649211,0,0.004260499,0.138272033,0.009057971,0.000229358,0.000126534,0.000104202,0,316969
0.577464789,0.026873383,0,0.012781497,0.199167245,0.009782609,0.001720184,0.000253068,0.000989918,0,0
0.464788732,0.001985213,0,0.04686549,0.181991673,0.011594203,0.007912844,0.009173732,0.008700862,0,0
0.422535211,0.026113378,0,0.335362142,0.481956974,0.053623188,0.073566514,0.190623814,0.113788522,0,781228.3846
0.788732394,0.017233317,0,0.018259282,0.246356697,0.010144927,0.001949541,0.000126534,0.001146221,0,165000
0.464788732,0.002141215,0.142857143,0.860620816,0.775329632,0.569927536,0.321272936,0.609199038,0.610805741,1,0
0.464788732,0.002141215,0.142857143,0.860620816,0.775329632,0.569927536,0.321272936,0.609199038,0.610805741,1,0
0.647887324,0.000889206,0,0.076080341,0.19222762,0.010507246,0.017603211,0.00417563,0.013832808,0,140000
0.605633803,0.003241222,0,0.340231284,0.459923664,0.105797101,0.149885321,0.036441858,0.130148227,0,1278590.091
0.647887324,0.001129208,0,0,0.197605829,0.009782609,0.000114679,0,5.21E-05,0,0
0.422535211,2.72E-06,0,0.004260499,0.219292158,0.010507246,0.000573395,0.000126534,0.000781514,0,152900
0.746478873,1.77E-05,0,0.007912355,0.287647467,0.009782609,0.000630734,0.000126534,0.000573111,0,135670
0.577464789,0.012233283,0,0.284236153,0.319396253,0.122463768,0.155848624,0.084461597,0.138197827,0,0
0.422535211,0.000164801,0,0.003043214,0.195697432,0.010144927,5.73E-05,6.33E-05,0.000208404,0,65779
0.718309859,0.000110801,0,0.049300061,0.212526024,0.009782609,0.007970183,0.001771479,0.002578998,0,0
0.394366197,0.000425203,0,0.350578211,0.368320611,0.058695652,0.047133028,0.183664431,0.142053299,0,0
0.577464789,0.001333209,0,0.480827754,0.536780014,0.329347826,0.206823395,0.14007339,0.539453461,1,0
0.605633803,0.025953376,0,0.470480828,0.425399028,0.126086956,0.223738532,0.070922435,0.133091932,0,2041250
0.535211268,0.000665205,0,0.50456482,0.459923664,0.110507246,0.144552752,0.11881564,0.197540834,0,1236854.167
0.605633803,0.001557211,0,0.365185636,0.432165163,0.147463768,0.336926606,0.14665317,0.264725037,1,0
0.746478873,4.40E-05,0,0.12051126,0.285392089,0.013768116,0.022305046,0.003036821,0.016281554,0,719657.1429
0.605633803,7.64E-06,0,0.029214851,0.174184594,0.007971014,0.00934633,0.002024548,0.006226066,0,0
0.535211268,0.021473346,0,0.019476567,0.176960444,0.008695652,0.001261468,0.001961281,0.002084039,0,287500
0.422535211,0.000873206,0,0.010346926,0.181991673,0.010144927,0.001720184,0.002087815,0.002188241,0,359858
0.507042253,0.002589218,0,0.16737675,0.316099931,0.019927536,0.037958716,0.023978236,0.049365671,0,676750
0.394366197,0.002777219,0.428571428,0.690809495,0.602185982,0.15,0.105561927,0.249272428,0.246359445,0,4059760.778
0.464788732,1.78E-05,0,0.028606208,0.202984039,0.011231884,0.001490826,0.004112362,0.002084039,0,545000
0.577464789,1.30E-05,0,0.088861838,0.253990284,0.009782609,0.01146789,0.009173732,0.020006773,0,155000
0.535211268,0.001957213,0,0.547169811,0.393997224,0.132608696,0.151720184,0.170631406,0.305728502,0,1168775
0.323943662,0.031913417,0.142857143,0.076080341,0.228660652,0.020652174,0.022534404,0.005314438,0.014744575,0,412333.3333
1,0.000477203,0,0.186244674,0.153365718,0.07826087,0.112213303,0.009490067,0.078672467,0,1160166.667
0.535211268,1.98E-05,0,0.264150943,0.307425399,0.067391304,0.112614679,0.038276604,0.066272436,0,0
0.577464789,0.002129214,0.142857143,0.608034084,0.551700208,0.33115942,0.251548165,0.132671138,0.477661708,0,3973828.294
0.323943662,0.001969213,0,0.001825928,0.195697432,0.010144927,0.000229358,0.000506137,0.000182353,0,0
0.577464789,0.013393291,0.142857143,0.418137553,0.498091603,0.153623188,0.240194954,0.118878907,0.370802615,0,4601408.389
0.323943662,0.000150401,0,0.011564212,0.180256766,0.00942029,0.000401376,0.002277616,0.00158908,0,242250
0.535211268,0.000136401,0,0.357881923,0.418806384,0.055434783,0.086066514,0.057256738,0.149972647,0,2832307.692
0.507042253,1.41E-05,0,0.054777845,0.203678001,0.012681159,0.00837156,0.007275718,0.011826921,0,0
0.605633803,0.097193861,0,0.659160073,0.524288688,0.251086956,0.387614679,0.116854359,0.27240993,0,1713088.214
0.718309859,0.000162001,0,0.150943396,0.221200555,0.016304348,0.030963303,0.007655321,0.015786594,0,0
0.676056338,0.029713402,0,0.454656117,0.448993754,0.076086957,0.261697248,0.025370113,0.136634798,0,856931.8182
0.323943662,0.039553469,0,0.496652465,0.481263012,0.14384058,0.088818807,0.207452866,0.155547451,0,1776326.923
0.577464789,0.001165208,0.142857143,0.487522824,0.442054129,0.205072464,0.278555046,0.109641908,0.259280486,0,0
0.464788732,0.000853206,0,0.346317711,0.342817488,0.084782609,0.091341743,0.045489055,0.074973298,0,2046676.857
0.718309859,0.011313277,0,0.032866707,0.169500347,0.008695652,0.003038991,0.000253068,0.001979837,0,0
0.464788732,0.000497203,0,0.003651856,0.172102706,0.00942029,0.000344037,0.000379603,0.000260505,0,0
