n_height,n_search_num,n_final_win_num,n_G_sum,n_PER_sum,n_WS_sum,n_TRB_sum,n_AST_sum,n_PTS_sum,HoF,ratio
0.580560915,-0.312002477,-0.297288309,-0.691520606,-0.883467277,-0.596778676,-0.552633346,-0.53695782,-0.603503731,0,0
0.274149048,-0.273053972,-0.297288309,0.442811481,0.818597805,0.248386869,0.435257382,-0.204952351,0.219866017,0,0.091308163
-1.053635706,-0.326682354,-0.297288309,-0.999933478,-0.711385519,-0.596778676,-0.679813037,-0.578621252,-0.695890796,0,0
1.295521937,-0.326433958,-0.297288309,-0.984251467,-0.276768771,-0.603205791,-0.679384823,-0.578621252,-0.697366038,0,-0.30488
-1.053635706,-0.323998352,-0.297288309,-1.005160814,-0.861405513,-0.599992234,-0.683666967,-0.579272243,-0.699947713,0,0
0.274149048,0.103050805,-0.297288309,1.00213652,0.599083255,0.428346072,0.986797589,0.149837808,0.240703818,0,0.130177302
-0.236537395,-0.315711858,-0.297288309,1.14850195,0.818597805,0.290163112,0.395433438,0.642638084,0.696922576,0,0.283476471
1.295521937,-0.325998768,-0.297288309,-0.500722812,-0.291108917,-0.567856661,-0.517519762,-0.548675661,-0.586169631,0,0.093627763
-0.236537395,0.028863177,-0.297288309,-0.934591767,-0.980539037,-0.612846462,-0.674674464,-0.55974251,-0.68667053,0,0.169565218
-1.053635706,-0.312267433,-0.297288309,-0.973796794,-0.94854948,-0.599992234,-0.671248748,-0.558440527,-0.685932909,0,0
-0.440811973,-0.283850921,-0.297288309,-0.299470345,-0.095862307,-0.513226189,-0.400617217,-0.333197601,-0.351974877,0,0.008240596
-1.257910283,-0.280737691,3.829302105,1.948284482,1.723130124,0.640440847,0.104247615,1.984981769,1.042498144,0,1.846004803
-0.747223839,-0.326433295,-0.297288309,-0.895386741,-0.815075808,-0.590351562,-0.672961606,-0.537608811,-0.68667053,0,-0.126686635
0.069874471,-0.326512782,-0.297288309,-0.63663357,-0.49076788,-0.603205791,-0.598452292,-0.485529522,-0.559799671,0,0.291666667
-0.236537395,-0.294316677,-0.297288309,1.331458739,0.399424292,0.486190102,0.448960244,1.17579981,1.462757865,0,0.841098209
-1.768596728,0.201746846,1.078241829,-0.691520606,-0.651818756,-0.506799074,-0.515806904,-0.52523998,-0.597049545,0,1.969604037
3.133993135,-0.318825089,-0.297288309,-0.218446624,-1.130559032,0.004156521,0.153920491,-0.482274567,-0.144518893,0,0.190691264
0.069874471,-0.291468402,1.078241829,1.592825579,1.402131459,2.24721945,1.194481595,0.785205139,2.679832968,0,0.309991601
0.069874471,-0.104939509,1.078241829,0.777361037,1.061277208,0.67257642,1.109695136,0.643289076,1.923402351,0,0.579188474
-1.768596728,-0.324236812,-0.297288309,-0.968569457,-0.959580363,-0.606419347,-0.68109768,-0.556487554,-0.690174231,0,0
-0.236537395,-0.324468648,-0.297288309,0.518607866,0.557165904,-0.198297583,-0.041345298,0.009223727,0.360198465,0,0.282900433
0.274149048,1.282766567,-0.297288309,1.812373725,1.227843525,1.537023308,2.210634477,0.62245736,1.226903463,0,0.385985748
0.784835493,0.165315422,-0.297288309,0.934181141,0.749103249,-0.015124822,1.270275553,-0.318875796,0.265782942,0,0.150668213
-1.768596728,0.328263247,-0.297288309,1.114524262,0.954277653,0.585810375,-0.020791004,1.554676639,0.399661202,0,0.358111722
-0.747223839,-0.312598628,-0.297288309,0.468948166,0.074013275,0.062000551,-0.001949568,-0.111860621,-0.170704448,0,1.645878916
1.601933803,-0.325713941,-0.297288309,0.218035998,-0.235954508,-0.468236388,-0.248172875,-0.458838886,-0.514435962,0,0.115811966
1.091247359,0.024226451,1.078241829,1.009977525,0.68733031,-0.387897458,0.186464788,-0.312365885,-0.139355544,0,0.252587281
-0.747223839,0.007004322,-0.297288309,-0.34128904,-0.284490388,-0.535721089,-0.565907995,-0.415222481,-0.48419349,0,0.175232794
-3.096381482,0.054033979,-0.297288309,-0.04594451,0.029889747,-0.510012632,-0.533791911,0.113382306,-0.503187238,0,-0.011111111
1.091247359,-0.300808094,1.078241829,1.106683256,-0.19183098,-0.416819472,0.658785323,-0.300648045,-0.314356191,0,0.084982158
-0.236537395,-0.155943503,-0.297288309,-0.296856677,-0.361706562,-0.339694099,-0.366788277,-0.329942645,-0.350684039,0,0.78185505
1.80620838,-0.322905409,-0.297288309,0.955090488,0.490980612,0.482976545,1.0908537,-0.291534169,-0.053791476,0,0.573131445
-1.257910283,-0.273318929,-0.297288309,-0.45629045,-0.504004938,-0.567856661,-0.597167649,-0.328640663,-0.514620368,0,0.196419184
-1.257910283,-0.316970398,-0.297288309,-1.005160814,-0.951858745,-0.603205791,-0.683238753,-0.579272243,-0.700500928,0,0
-0.236537395,-0.326124622,-0.297288309,-0.986865135,-0.911044482,-0.599992234,-0.680669466,-0.576017288,-0.693124716,0,0.045454546
1.091247359,-0.300476899,-0.297288309,-1.01300182,-0.975023597,-0.603205791,-0.683666967,-0.579272243,-0.701422955,0,0
2.112620247,-0.311075132,-0.297288309,-0.900614079,-0.957374186,-0.609632905,-0.655404814,-0.577970261,-0.688514583,0,0.080096082
1.295521937,-0.290541056,2.453771967,2.21487866,3.486968145,4.622038225,5.20299703,1.410807603,4.267562763,1,0.115674315
1.091247359,-0.325892786,-0.297288309,-0.615724222,-0.885673453,-0.574283776,-0.494824396,-0.531098901,-0.569573152,0,0.234851042
-0.440811973,-0.27517362,-0.297288309,-0.641860906,-0.512829644,-0.455382159,-0.559484778,-0.521985024,-0.546522488,0,0
0.274149048,-0.313261017,-0.297288309,-0.924137094,-0.834931397,-0.587138004,-0.658402314,-0.573413323,-0.688145772,0,0.49378882
-0.440811973,-0.302464067,-0.297288309,-0.498109144,-0.571293318,-0.468236388,-0.499106541,-0.420430411,-0.369308976,0,0.179605989
0.274149048,0.066619381,-0.297288309,1.025659535,0.365228558,0.566529032,0.787249657,0.213634938,0.73343483,0,0.318001504
-0.747223839,-0.072482421,-0.297288309,-0.830045032,-0.913250658,-0.577497332,-0.648125168,-0.570809358,-0.667307971,0,-0.139992683
-1.257910283,-0.32559471,-0.297288309,0.011556195,0.34537297,-0.249714498,-0.322253975,0.3776847,-0.322838836,0,0.263952381
0.274149048,1.912036625,-0.297288309,-0.440608439,0.22954871,-0.484304174,-0.543212629,-0.522636016,-0.450816127,0,1.567268316
-1.257910283,0.646872614,-0.297288309,-0.84834071,-0.76543684,-0.590351562,-0.650694455,-0.561044492,-0.660116164,0,0.152777778
0.784835493,-0.119512078,-0.297288309,2.173059965,1.729748653,0.61473239,2.395623118,0.726615938,1.669845038,0,0.232426444
-1.053635706,-0.320083629,-0.297288309,1.548393217,1.217915731,2.311490595,0.837778961,1.281911362,1.966922007,0,0.30277935
0.784835493,-0.291335924,5.204832244,2.024080866,1.843366737,3.188791711,3.359533838,1.096378893,1.695108567,0,0.276064363
-1.56432215,-0.315380664,-0.297288309,-0.981637799,-0.94854948,-0.603205791,-0.680241252,-0.574064314,-0.693677932,0,0
1.091247359,-0.323640661,-0.297288309,-0.94766011,-0.850374631,-0.606419347,-0.668679462,-0.576668279,-0.690727446,0,0.280532599
-0.747223839,1.454987846,-0.297288309,1.297481049,1.053555591,1.665565597,1.884335069,0.456454625,1.102798683,0,-0.122820902
-1.257910283,-0.321931696,-0.297288309,1.420323464,0.910154125,0.071641223,-0.027214221,1.493483474,0.367574678,0,1.629880766
-2.075008594,-0.053273125,-0.297288309,-1.007774483,-0.93641551,-0.606419347,-0.684095182,-0.578621252,-0.699025686,0,0
-1.053635706,0.143456567,-0.297288309,-0.9319781,-0.112408629,-0.596778676,-0.644699453,-0.576017288,-0.680031939,0,0
-0.440811973,-0.264177953,-0.297288309,0.986454509,0.430310761,0.354434257,-0.173663561,0.257251343,0.425477947,0,0.234386134
0.274149048,-0.304583715,-0.297288309,-1.018229156,-0.219408185,-0.603205791,-0.684095182,-0.579923235,-0.700685334,0,0.511538461
-0.236537395,-0.326624064,-0.297288309,-1.007774483,-1.203362853,-0.606419347,-0.683666967,-0.579923235,-0.701422955,0,0.05
-1.053635706,-0.324150702,-0.297288309,-0.911068752,-0.968405067,-0.599992234,-0.676815536,-0.558440527,-0.687039341,0,0
-0.440811973,-0.301271767,-0.297288309,-0.976410462,-0.631963169,-0.596778676,-0.681954109,-0.574064314,-0.698656875,0,1.68447781
0.069874471,-0.325568214,-0.297288309,0.10042092,0.003415631,-0.278636513,-0.153537482,-0.345566432,-0.31085249,0,0.627085412
0.274149048,0.332899974,-0.297288309,-0.952887447,-0.980539037,-0.606419347,-0.670820534,-0.573413323,-0.692940311,0,0
0.784835493,-0.192374927,-0.297288309,0.312128061,0.502011494,-0.195084026,0.423695591,-0.115766568,0.098896127,0,1.607217236
0.274149048,-0.280141541,-0.297288309,-0.955501115,-0.944137127,-0.603205791,-0.678956608,-0.57731927,-0.691280663,0,0
-0.440811973,-0.297098712,1.078241829,0.450652486,0.393908851,0.132698809,0.24341731,0.419348131,1.032909067,0,-0.069322263
-1.56432215,0.186511887,2.453771967,1.537938543,1.510234103,1.993348431,0.805234664,5.318707281,2.769453954,1,-0.008760552
0.274149048,-0.318295178,-0.297288309,-0.992092473,-0.926487717,-0.599992234,-0.679384823,-0.579272243,-0.698656875,0,0
0.580560915,-0.326677718,-0.297288309,-0.670611259,-0.822797427,-0.567856661,-0.532507267,-0.547373679,-0.664910703,0,0.25
0.580560915,-0.315248185,-0.297288309,-0.665383922,-0.812869633,-0.538934647,-0.591172647,-0.406759597,-0.560537292,0,0.306504645
1.601933803,-0.306305927,-0.297288309,-0.837886037,-0.476427733,-0.596778676,-0.639132665,-0.562997465,-0.6752374,0,0.037487463
0.580560915,0.004354765,-0.297288309,-0.942432773,-0.961786539,-0.609632905,-0.663969102,-0.56560143,-0.68353564,0,0
0.274149048,-0.014854532,-0.297288309,1.229525671,1.233358966,0.386569829,1.158939796,-0.05327142,0.636622037,0,0.122277776
1.091247359,-0.306173449,-0.297288309,-0.678452264,-0.294418181,-0.545361761,-0.595883006,-0.529796918,-0.627292017,0,0.242024521
0.784835493,-0.314652036,1.078241829,0.045533884,0.12585842,-0.50037196,-0.160817128,-0.509616193,-0.417254359,0,0.137653369
1.091247359,-0.32028897,1.078241829,1.872488098,1.584141011,3.008832508,3.947472272,1.690733784,2.486391789,0,0
0.784835493,-0.295906412,1.078241829,-0.840499705,0.204177682,-0.558215989,-0.59631122,-0.560393501,-0.638171931,0,1.167803653
0.784835493,-0.325217148,-0.297288309,-0.673224927,-0.69263302,-0.606419347,-0.497393683,-0.520683043,-0.609773512,0,0.385143676
-1.56432215,-0.289547472,1.078241829,1.007363857,0.239476504,-0.111531538,-0.243890731,0.66932872,-0.062827337,0,0.117688791
0.580560915,-0.325959024,-0.297288309,0.014169864,-0.105790101,-0.227219597,0.260117673,-0.534353856,-0.292965174,0,1.61121735
1.80620838,-0.325919282,-0.297288309,-0.103445215,0.042023717,-0.275422956,-0.109431394,-0.510918176,-0.409878146,0,0.254342209
1.091247359,-0.325588087,-0.297288309,0.155307957,-0.152119805,-0.227219597,-0.025073148,-0.42563834,-0.366911708,0,0.262773629
0.274149048,-0.292528224,-0.297288309,1.96919383,2.026479377,1.228521817,1.047175826,2.279229754,2.401196532,0,0.251542418
0.274149048,-0.314850752,-0.297288309,0.75645169,1.081132795,0.916806767,0.84248932,1.124371511,1.597373748,0,0.133126112
-0.236537395,-0.281201364,-0.297288309,-1.005160814,-1.082023151,-0.609632905,-0.679384823,-0.578621252,-0.700316524,0,0
1.091247359,-0.318295178,-0.297288309,-0.8326587,-0.281181124,-0.561429547,-0.580467285,-0.562997465,-0.6752374,0,0.190657898
-0.236537395,-0.303060218,-0.297288309,-0.971183125,-0.723519489,-0.616060019,-0.675959107,-0.572111341,-0.692755905,0,0.099996246
0.784835493,-0.281929992,-0.297288309,-0.950273778,-0.758818311,-0.593565119,-0.669964104,-0.57731927,-0.693677932,0,0.332839857
-0.747223839,0.640248718,-0.297288309,-0.960728452,-0.892291982,-0.603205791,-0.678100179,-0.577970261,-0.690543042,0,0
0.069874471,0.160016305,-0.297288309,-0.971183125,-0.788601692,-0.603205791,-0.67724375,-0.579923235,-0.692387095,0,0
1.80620838,-0.316308009,-0.297288309,1.848965083,1.408749989,1.623789353,2.988271912,0.002062825,0.995843598,0,-0.21969697
1.295521937,0.342173427,3.829302105,2.510223189,2.637590237,1.556304652,2.393053832,0.528063647,2.481966062,0,0.174626298
0.784835493,0.144781346,-0.297288309,-0.992092473,-0.988260656,-0.599992234,-0.679384823,-0.578621252,-0.699394497,0,0
-0.236537395,0.799222206,-0.297288309,0.055988557,-0.036295544,-0.42003303,-0.374924351,-0.078009083,-0.136220654,0,0.484420498
-0.236537395,4.157537148,-0.297288309,-0.999933478,-1.106291092,-0.606419347,-0.681525894,-0.577970261,-0.70123855,0,0
-0.236537395,10.33763151,-0.297288309,-0.84834071,-0.282284211,-0.577497332,-0.619006586,-0.573413323,-0.681507181,0,0
0.580560915,1.216527613,3.829302105,1.399414117,1.254317642,2.009416217,1.331938433,1.236992975,2.308071846,1,0.476998073
-1.053635706,-0.303722608,-0.297288309,-1.018229156,-1.061064476,-0.603205791,-0.684095182,-0.579923235,-0.701422955,0,-0.468493292
0.580560915,-0.326157741,-0.297288309,-0.315152356,0.038714453,-0.259355169,0.14621263,-0.456885913,-0.472944766,0,0.756864996
0.069874471,-0.075794369,-0.297288309,-0.694134274,-0.509520379,-0.551788875,-0.60016515,-0.482274567,-0.627476423,0,1.229166667
-0.747223839,-0.317897744,-0.297288309,-0.879704731,-0.68601449,-0.606419347,-0.66268446,-0.543467732,-0.685010882,0,0.22836247
1.091247359,-0.322097294,-0.297288309,-0.900614079,-0.982745214,-0.606419347,-0.637419807,-0.570809358,-0.691465069,0,0.088558015
-0.747223839,-0.307763184,1.078241829,0.105648258,0.192043711,-0.233646712,-0.347518626,-0.254427676,-0.26438235,0,0.216139577
0.069874471,-0.288885082,-0.297288309,0.095193584,-0.212789656,-0.275422956,-0.114569967,-0.281118311,-0.046230858,0,0.079918978
0.274149048,-0.324528263,2.453771967,0.39576545,0.283600031,-0.082609524,0.329060199,-0.26289056,0.027162459,0,0.383702326
-0.747223839,-0.286632958,-0.297288309,-0.626178896,-0.409139354,-0.542148204,-0.494396182,-0.546722687,-0.546338083,0,0.068031426
-1.053635706,0.083841509,-0.297288309,0.079511573,0.562681344,-0.288277184,-0.378778281,0.026149496,-0.341463773,0,1.108285403
1.091247359,-0.047311619,-0.297288309,-0.976410462,-0.823900514,-0.587138004,-0.672533392,-0.576668279,-0.696628417,0,-0.448400413
-1.257910283,-0.32645118,-0.297288309,-1.018229156,-1.197847412,-0.603205791,-0.684095182,-0.579272243,-0.701422955,0,0
0.069874471,-0.323640661,-0.297288309,-0.963342121,-0.667261991,-0.603205791,-0.67424625,-0.576017288,-0.692387095,0,0
-0.440811973,-0.323687029,-0.297288309,-0.430153765,-0.323098474,-0.599992234,-0.447720807,-0.318224805,-0.481980627,0,0.0482413
1.295521937,-0.326476351,-0.297288309,-0.14526391,0.160054154,-0.465022831,-0.097869604,-0.473811683,-0.431453569,0,0
0.784835493,-0.326673743,-0.297288309,-0.853568047,-0.840446837,-0.590351562,-0.64255838,-0.566903412,-0.683351234,0,0.392857143
-1.053635706,-0.309551636,-0.297288309,1.263503361,0.750206337,0.942515225,0.253694456,2.514237547,1.045817439,0,0.318641476
0.580560915,1.845797671,-0.297288309,-0.824817694,-0.926487717,-0.577497332,-0.600593365,-0.352076343,-0.569757558,0,-0.169047238
0.580560915,-0.179789526,-0.297288309,0.220649667,0.260435179,0.039505651,0.850625395,-0.393088784,-0.061167688,0,0.472218575
-0.440811973,-0.324813091,-0.297288309,0.137012278,-0.056151132,-0.313985642,-0.12827283,-0.165241892,-0.098970779,0,-0.047223877
-1.053635706,-0.302861502,-0.297288309,2.003171519,2.009933054,3.114879896,0.996646521,3.130726135,2.421112307,0,0.193220315
-0.747223839,1.282766567,-0.297288309,1.629416937,1.552151454,1.267084503,0.430547023,0.920611291,2.743083993,0,0.204340951
-0.440811973,0.911828428,-0.297288309,-0.647088243,-0.854786984,-0.532507532,-0.559912992,-0.508965202,-0.525131471,0,0
-0.747223839,-0.321845585,-0.297288309,0.667586964,0.684021046,0.293376669,-0.107718537,1.336594615,0.446315749,0,0.419136537
0.069874471,-0.326493573,-0.297288309,-0.986865135,-0.933106245,-0.603205791,-0.678100179,-0.577970261,-0.69810366,0,0
0.274149048,0.038136631,-0.297288309,-0.877091063,-0.71028243,-0.609632905,-0.639989093,-0.563648457,-0.68076956,0,0.183116883
-0.747223839,2.130625171,-0.297288309,-0.874477394,-0.84485919,-0.609632905,-0.648981597,-0.506361238,-0.668414404,0,0.177381108
-0.747223839,-0.326220668,-0.297288309,-0.939819105,-0.749993606,-0.609632905,-0.66568196,-0.56560143,-0.685195288,0,0.459504773
0.580560915,1.733191451,-0.297288309,0.578722239,-0.171975392,-0.317199199,0.187749432,-0.166543874,-0.019676492,0,0.273487488
0.274149048,-0.292660702,-0.297288309,-0.992092473,-0.983848303,-0.603205791,-0.68109768,-0.577970261,-0.69810366,0,0
-1.053635706,-0.305643538,-0.297288309,-0.973796794,-0.965095803,-0.593565119,-0.674674464,-0.569507376,-0.694046743,0,0.169565218
0.784835493,-0.310677698,1.078241829,-0.34128904,-0.263531712,-0.439314373,-0.289709676,-0.492039433,-0.480136573,0,0.594173708
0.580560915,-0.326416736,-0.297288309,-0.837886037,-0.825003603,-0.596778676,-0.633994091,-0.55453458,-0.645179333,0,0.177777778
-0.236537395,-0.274047556,-0.297288309,-0.816976689,-0.68601449,-0.619273577,-0.668679462,-0.575366296,-0.676528237,0,1.736558806
-0.747223839,-0.301801678,-0.297288309,-0.529473165,-0.464293763,-0.564643104,-0.597595863,-0.411967526,-0.630795718,0,0.609311236
0.784835493,-0.325939153,-0.297288309,-0.884932068,-0.817281985,-0.603205791,-0.642986595,-0.570809358,-0.671549294,0,-0.005194739
-0.747223839,-0.267092466,-0.297288309,-0.516404823,-0.684911402,-0.587138004,-0.589459789,-0.35012337,-0.597418356,0,3.237585678
0.784835493,-0.318891329,-0.297288309,-1.015615488,-0.995982273,-0.603205791,-0.683666967,-0.579923235,-0.701054145,0,0.34490817
1.295521937,-0.000281962,-0.297288309,-0.085149537,0.33985753,-0.510012632,-0.213487505,-0.503106283,-0.417438765,0,0.977387527
0.069874471,-0.30736575,1.078241829,1.992716846,1.603996599,1.633430024,2.030356195,0.80929181,1.479169938,0,0.468058397
-0.236537395,-0.276299682,-0.297288309,-0.414471755,0.012240336,-0.538934647,-0.117139254,-0.359237246,-0.481796221,0,-0.1228125
0.784835493,-0.325786803,-0.297288309,-0.589587539,-0.068285102,-0.526080417,-0.499106541,-0.55453458,-0.625079154,0,0.039286872
0.580560915,-0.109576235,-0.297288309,0.845316415,1.144008822,0.865389852,1.285691273,-0.195187483,0.157721425,0,0.337131773
0.784835493,-0.312068716,-0.297288309,-0.55299618,-0.579014936,-0.548575318,-0.490542251,-0.515475114,-0.568466721,0,0.24178203
0.274149048,0.872085055,-0.297288309,0.137012278,0.221827093,-0.268995841,-0.120136755,0.008572736,0.042836911,0,0.459783272
-0.236537395,-0.326329301,-0.297288309,-0.806522016,-0.892291982,-0.58071089,-0.602306223,-0.53630683,-0.66380427,0,0.078739248
1.295521937,-0.312068716,-0.297288309,-0.952887447,-0.879054924,-0.590351562,-0.66268446,-0.574715305,-0.686854935,0,0
-0.236537395,1.031058544,-0.297288309,2.118172928,2.062881288,0.849322066,1.684787137,1.977820866,2.358598904,0,0.148976725
-2.075008594,0.226255259,-0.297288309,-0.163559589,-0.265737888,-0.342907657,-0.51152476,0.039169319,-0.474051197,0,1.922588859
1.601933803,-0.325819923,-0.297288309,0.027238205,-0.333026269,-0.301131414,-0.151824624,-0.511569167,-0.503740454,0,0.757583774
-0.236537395,-0.320600293,-0.297288309,1.145888282,0.984061034,1.164250672,0.017320082,0.966831661,1.427720855,0,0
0.784835493,-0.095003666,-0.297288309,0.262468362,-0.16094451,-0.166162011,0.323921625,-0.26289056,-0.074998088,0,0.077020541
-1.257910283,2.865877555,-0.297288309,-0.853568047,-0.811766544,-0.603205791,-0.636135164,-0.521334034,-0.64886744,0,0.05
-0.440811973,0.029525567,-0.297288309,-0.816976689,-0.539303761,-0.593565119,-0.649838026,-0.544118723,-0.640384795,0,-0.203769437
0.069874471,-0.32436929,-0.297288309,-0.189696272,-0.463190676,-0.368616114,-0.354798272,-0.26874948,-0.336300424,0,0.169700843
-0.747223839,0.245464555,-0.297288309,-0.890159405,-0.885673453,-0.603205791,-0.660971602,-0.549977643,-0.668414404,0,0
0.274149048,0.905204532,-0.297288309,-0.845727042,-0.918766099,-0.590351562,-0.632709448,-0.551279626,-0.649420655,0,-0.296659718
-0.747223839,-0.297363668,-0.297288309,1.221684666,1.202472497,0.611518833,2.029071552,0.379637673,1.915657328,0,0.821428572
0.274149048,1.474859532,-0.297288309,-0.579132865,-0.142192011,-0.577497332,-0.585177645,-0.550628634,-0.61106435,0,5.062527733
-1.768596728,-0.318228938,-0.297288309,-0.911068752,-0.601076699,-0.574283776,-0.674674464,-0.546071696,-0.672286915,0,0
-1.053635706,-0.286765436,2.453771967,1.63987161,1.280791759,2.16688052,0.259261244,2.4224478,2.323008677,1,0.363802189
1.091247359,-0.298158536,1.078241829,1.851578752,0.965308535,0.055573436,1.273701268,-0.108605665,0.27924453,0,0.306194645
0.069874471,-0.169853683,-0.297288309,-0.963342121,-0.720210224,-0.606419347,-0.664825531,-0.572111341,-0.688330178,0,-0.337573921
1.091247359,1.666952497,-0.297288309,0.753838021,-0.17969701,-0.432887259,0.244273739,-0.147665132,-0.179740308,0,2.015804427
0.784835493,-0.311936238,-0.297288309,-0.252424314,-0.691529931,-0.590351562,-0.353513628,-0.431497259,-0.362670384,0,0.537017252
-1.768596728,-0.307299511,-0.297288309,0.717246664,0.313383413,-0.069755294,0.056287597,2.011021413,0.368496704,0,0.022727273
-1.257910283,3.667368892,-0.297288309,0.578722239,0.383981058,-0.031192608,-0.331246478,0.238372601,0.282932636,0,0.177100774
-0.747223839,-0.326420711,1.078241829,-0.97902413,-1.031281095,-0.606419347,-0.679384823,-0.566903412,-0.694599959,0,0
1.295521937,-0.310346503,-0.297288309,-0.955501115,-0.574602583,-0.599992234,-0.671676963,-0.577970261,-0.693862337,0,0.402380952
-1.56432215,-0.322276139,-0.297288309,0.296446051,0.98075177,-0.188656911,-0.455856881,0.111429333,-0.321179188,0,0.097589995
1.295521937,0.454779649,-0.297288309,-0.850954379,-0.934209334,-0.599992234,-0.655404814,-0.574715305,-0.683166829,0,0.55851172
-0.440811973,11.92736639,-0.297288309,1.490892511,1.196957055,0.434773187,0.415987732,0.603578617,1.604196745,0,0.231990903
-1.053635706,-0.315910576,-0.297288309,-0.620951559,-0.564674789,-0.587138004,-0.60401908,-0.336452556,-0.569573152,0,-0.233106349
-1.257910283,-0.312996061,3.829302105,0.996909183,0.3519915,0.563315475,-0.296132893,1.215510268,0.323870617,0,0.414502165
1.091247359,-0.313790929,5.204832244,1.043955215,0.639897518,0.749701792,0.812942523,0.05153815,0.296763035,0,0.230857322
1.091247359,-0.326255113,-0.297288309,-0.665383922,-0.770952281,-0.522866861,-0.521801906,-0.557789536,-0.606085405,0,0.088888889
-1.053635706,0.155379579,-0.297288309,1.339299744,1.123050147,1.022854155,0.270823034,1.546213755,1.390470981,0,0.449931543
-1.56432215,-0.124811195,-0.297288309,2.910114455,3.438432264,6.068138968,1.050601541,9.709642366,2.933390282,1,0.202795282
-0.236537395,9.542764066,-0.297288309,-0.294243009,-0.297727447,-0.487517731,-0.44515152,-0.528494936,-0.567544694,0,-0.18520274
0.274149048,2.20348802,-0.297288309,-0.911068752,-0.975023597,-0.606419347,-0.650694455,-0.572111341,-0.679847533,0,0
0.274149048,0.232216764,-0.297288309,-0.025035163,-0.029677015,-0.397538129,-0.229759654,-0.39699473,-0.166463125,0,0.12067124
-1.257910283,5.674409182,-0.297288309,0.116102931,0.109312097,0.036292093,0.258404815,0.241627556,0.111066879,0,1.178437857
-1.257910283,-0.284910745,-0.297288309,0.393151782,0.454578701,0.097349681,-0.112000681,1.371097145,0.402058472,0,1.411096017
0.069874471,-0.282194948,-0.297288309,2.220105996,1.476038368,1.125687986,0.478935255,0.565821133,1.80132603,0,0.239958885
0.580560915,2.30284645,-0.297288309,-0.86402272,-0.897807423,-0.599992234,-0.630140161,-0.562346474,-0.652186735,0,0.093463108
-0.747223839,-0.069170473,-0.297288309,1.305322055,1.355801756,0.723993335,0.031879373,0.690160436,0.251952542,0,0.25222022
1.295521937,-0.322296011,-0.297288309,1.028273204,0.129167685,0.331939356,0.967099724,-0.068895207,-0.052316233,0,0.018594737
-1.257910283,-0.326025264,-0.297288309,0.291218714,0.135786214,-0.317199199,-0.446864378,0.376382717,0.015176113,0,-0.002985075
1.091247359,-0.300874333,-0.297288309,-0.336061703,0.017755777,-0.477877059,-0.434874374,-0.469254744,-0.433482027,0,0.068192083
1.091247359,-0.318427656,-0.297288309,-1.018229156,-1.228733881,-0.603205791,-0.684095182,-0.579923235,-0.701422955,0,27.57246377
0.580560915,-0.323534679,-0.297288309,-0.827431363,-0.812869633,-0.503585517,-0.536361198,-0.496596371,-0.592808222,0,0.051388889
-0.747223839,-0.279147957,-0.297288309,-0.955501115,-0.992673008,-0.616060019,-0.676815536,-0.568856385,-0.695890796,0,0.04828769
0.784835493,-0.272855256,-0.297288309,-0.351743713,-0.438922735,-0.313985642,-0.145401408,-0.498549345,-0.454319828,0,0.210456536
0.580560915,0.211020299,-0.297288309,-0.8823184,-0.932003157,-0.587138004,-0.645984095,-0.564299448,-0.67247132,0,0
0.274149048,-0.302795263,-0.297288309,-0.806522016,-0.929796981,-0.558215989,-0.594170148,-0.464697806,-0.53619579,0,0
-1.053635706,-0.317765266,-0.297288309,0.468948166,0.415970615,-0.336480542,-0.234898227,0.067812928,0.168785743,0,0.058653268
0.069874471,-0.311605043,-0.297288309,-0.869250058,-0.980539037,-0.590351562,-0.650694455,-0.549326652,-0.676712642,0,0
-0.236537395,-0.323422073,3.829302105,1.106683256,0.936628242,-0.031192608,-0.070035665,-0.179563697,-0.228238908,0,0.39614293
0.069874471,-0.273186451,-0.297288309,-0.937205436,-0.55805626,-0.599992234,-0.67424625,-0.560393501,-0.693493526,0,0.037449076
0.784835493,-0.31120761,-0.297288309,-0.960728452,-0.986054479,-0.603205791,-0.673818035,-0.577970261,-0.695706391,0,0
0.274149048,-0.325243644,-0.297288309,0.210194993,-0.087037602,-0.117958652,0.166766924,-0.314318859,-0.088275271,0,0.09684073
0.274149048,-0.305908493,-0.297288309,-0.861409053,-0.961786539,-0.609632905,-0.637419807,-0.570158367,-0.66657035,0,0
-0.747223839,-0.29345557,-0.297288309,-0.654929248,-0.807354191,-0.632127805,-0.520945477,-0.301299036,-0.566253857,0,0.183613199
0.274149048,0.273947305,-0.297288309,-0.477199797,-0.608798317,-0.574283776,-0.551348703,-0.508965202,-0.554451917,0,0.378283876
0.784835493,2.77314302,-0.297288309,-0.8326587,-0.708076254,-0.564643104,-0.592885504,-0.578621252,-0.664726297,0,1.147644083
0.274149048,-0.326568423,-0.297288309,-0.971183125,-0.659540374,-0.603205791,-0.678956608,-0.578621252,-0.697366038,0,1.83988034
-0.236537395,-0.318692611,-0.297288309,0.008942526,-0.294418181,-0.545361761,-0.401045432,-0.305855974,-0.219203047,0,5.410974365
0.580560915,0.772726625,-0.297288309,2.83693174,3.894007688,6.935799413,5.725418654,2.83647815,6.108296655,1,0.126504372
0.274149048,-0.326531991,-0.297288309,-0.981637799,-0.906632129,-0.596778676,-0.670820534,-0.578621252,-0.694046743,0,-0.460865703
